,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
9685,18,6,17,2,2,1,0.0,0.0,1,72,17.0,11.0,5.0,3.0,6.0,2.0,12.0,10.0,0.0,3.0,1.0,1.0
9686,18,19,11,0,0,1,0.0,0.0,1,79,5.0,14.0,1.0,4.0,7.0,7.0,8.0,10.0,0.0,1.0,1.0,0.0
9687,18,24,9,1,0,0,1.0,0.0,0,19,22.0,6.0,8.0,2.0,8.0,5.0,8.0,14.0,1.0,1.0,0.0,0.0
9688,18,34,23,1,2,2,0.0,0.0,1,62,11.0,8.0,5.0,5.0,10.0,3.0,13.0,11.0,1.0,1.0,1.0,0.0
9689,18,43,25,1,1,1,0.0,0.0,1,73,11.0,18.0,2.0,6.0,5.0,9.0,13.0,8.0,1.0,2.0,0.0,0.0
9690,18,18,10,4,2,0,3.0,2.0,0,25,25.0,12.0,12.0,2.0,6.0,4.0,11.0,8.0,2.0,1.0,0.0,0.0
9691,18,28,13,1,2,2,0.0,0.0,1,102,6.0,15.0,2.0,3.0,4.0,5.0,16.0,8.0,3.0,1.0,0.0,0.0
9692,18,39,15,2,1,0,0.0,0.0,1,4,13.0,9.0,5.0,3.0,6.0,3.0,14.0,11.0,4.0,2.0,0.0,0.0
9693,18,26,38,0,3,2,0.0,0.0,1,20,23.0,9.0,5.0,5.0,5.0,2.0,11.0,16.0,2.0,4.0,0.0,0.0
9694,18,9,18,2,2,1,0.0,1.0,2,72,15.0,10.0,5.0,5.0,7.0,1.0,12.0,14.0,3.0,3.0,0.0,0.0
9695,18,13,6,2,0,0,0.0,0.0,1,71,24.0,8.0,6.0,1.0,7.0,6.0,10.0,7.0,2.0,2.0,0.0,0.0
9696,18,15,34,0,2,2,0.0,0.0,1,73,20.0,19.0,6.0,6.0,7.0,4.0,11.0,12.0,1.0,1.0,0.0,0.0
9697,18,17,19,1,1,1,1.0,1.0,1,125,11.0,9.0,1.0,6.0,4.0,3.0,13.0,14.0,3.0,3.0,0.0,0.0
9698,18,23,24,1,2,2,0.0,2.0,2,102,12.0,10.0,5.0,4.0,4.0,4.0,9.0,12.0,3.0,2.0,0.0,0.0
9699,18,25,28,2,1,0,1.0,1.0,1,68,24.0,3.0,8.0,2.0,4.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0
9700,18,41,43,0,1,2,0.0,0.0,1,19,13.0,15.0,3.0,6.0,4.0,4.0,10.0,11.0,2.0,1.0,0.0,0.0
9701,18,10,26,0,2,2,0.0,2.0,2,62,9.0,21.0,2.0,9.0,2.0,5.0,7.0,13.0,2.0,3.0,0.0,1.0
9702,18,11,0,2,3,2,1.0,1.0,1,4,14.0,17.0,3.0,11.0,3.0,9.0,12.0,14.0,3.0,4.0,0.0,0.0
9703,18,39,38,2,1,0,0.0,0.0,1,2,7.0,11.0,3.0,2.0,3.0,10.0,9.0,8.0,2.0,1.0,0.0,0.0
